Anno;Cittadinanza;Continente;Genere;Residenti
2009;Colombia;Sud America;Maschi;375
2009;Congo;Africa;Femmine;56
2009;Congo;Africa;Maschi;70
2009;Congo Rep. Dem (ex Zaire);Africa;Femmine;51
2009;Congo Rep. Dem (ex Zaire);Africa;Maschi;49
2009;North Korea;Asia;Femmine;4
2009;South Korea;Asia;Femmine;339
2009;South Korea;Asia;Maschi;225
2009;Ivory Coast;Africa;Femmine;111
2009;Ivory Coast;Africa;Maschi;146
2009;Costa Rica;Centro America;Femmine;11
2009;Costa Rica;Centro America;Maschi;1
2009;Croatia;Europa;Femmine;257
2009;Croatia;Europa;Maschi;136
2009;Cuba;Centro America;Femmine;386
2009;Cuba;Centro America;Maschi;196
2009;Denmark;Europa;Femmine;81
2009;Denmark;Europa;Maschi;52
2009;Dominica;Centro America;Femmine;5
2009;Dominicana, Rep.;Centro America;Femmine;645
2009;Dominicana, Rep.;Centro America;Maschi;335
2009;Ecuador;Sud America;Femmine;7516
2009;Ecuador;Sud America;Maschi;5368
2009;Egypt;Africa;Femmine;6638
2009;Egypt;Africa;Maschi;19200
2009;El Salvador;Centro America;Femmine;1718
2009;El Salvador;Centro America;Maschi;1021
2009;Eritrea;Africa;Femmine;1486
2009;Eritrea;Africa;Maschi;1024
2009;Estonia;Europa;Femmine;38
2009;Estonia;Europa;Maschi;2
2009;Ethiopia;Africa;Femmine;438
2009;Ethiopia;Africa;Maschi;275
2009;Philippines;Asia;Femmine;17488
2009;Philippines;Asia;Maschi;13635
2009;Finland;Europa;Femmine;99
2009;Finland;Europa;Maschi;25
2009;France;Europa;Femmine;2079
2009;France;Europa;Maschi;1684
2009;Gabon;Africa;Femmine;3
2009;Gambia;Africa;Femmine;11
2009;Gambia;Africa;Maschi;105
2009;Georgia;Europa;Femmine;61
2009;Georgia;Europa;Maschi;28
2009;Germany;Europa;Femmine;1179
2009;Germany;Europa;Maschi;863
2009;Ghana;Africa;Femmine;50
2009;Ghana;Africa;Maschi;71
2009;Jamaica;Centro America;Femmine;6
2009;Jamaica;Centro America;Maschi;10
2009;Japan;Asia;Femmine;1154
2009;Japan;Asia;Maschi;934
2009;Jordan;Asia;Femmine;56
2009;Jordan;Asia;Maschi;124
2009;Greece;Europa;Femmine;229
2009;Greece;Europa;Maschi;229
2009;Guatemala;Centro America;Femmine;21
2009;Guatemala;Centro America;Maschi;15
2009;Guinea;Africa;Femmine;25
2009;Guinea;Africa;Maschi;65
2009;Guinea Bissau;Africa;Maschi;9
2009;Haiti;Centro America;Femmine;5
2009;Haiti;Centro America;Maschi;2
2009;Honduras;Centro America;Femmine;16
2009;Honduras;Centro America;Maschi;4
2009;India;Asia;Femmine;338
2009;India;Asia;Maschi;456
2009;Indonesia;Asia;Femmine;57
2009;Indonesia;Asia;Maschi;43
2009;Iran;Asia;Femmine;251
2009;Iran;Asia;Maschi;294
2009;Iraq;Asia;Femmine;20
2009;Iraq;Asia;Maschi;62
2009;Ireland;Europa;Femmine;118
2009;Ireland;Europa;Maschi;95
2009;Iceland;Europa;Femmine;18
2009;Iceland;Europa;Maschi;11
2009;Israel;Europa;Femmine;229
2009;Israel;Europa;Maschi;234
2009;Kazakistan;Asia;Femmine;54
2009;Kazakistan;Asia;Maschi;13
2009;Kenya;Africa;Femmine;62
2009;Kenya;Africa;Maschi;46
2009;Kyrgyzstan;Asia;Femmine;8
2009;Kyrgyzstan;Asia;Maschi;1
2009;Kosovo;Europa;Femmine;3
2009;Kosovo;Europa;Maschi;2
2009;Kuwait;Asia;Femmine;1
2009;Kuwait;Asia;Maschi;3
2009;Laos;Asia;Femmine;1
2009;Latvia;Europa;Femmine;85
2009;Latvia;Europa;Maschi;6
2009;Lebanon;Asia;Femmine;56
2009;Lebanon;Asia;Maschi;157
2009;Liberia;Africa;Femmine;8
2009;Liberia;Africa;Maschi;17
2009;Libya;Africa;Femmine;25
2009;Libya;Africa;Maschi;61
2009;Lithuania;Europa;Femmine;94
2009;Lithuania;Europa;Maschi;11
2009;Luxembourg;Europa;Femmine;6
2009;Luxembourg;Europa;Maschi;4
2009;Macedonia, ex Rep. Jugoslava;Europa;Femmine;82
2009;Macedonia, ex Rep. Jugoslava;Europa;Maschi;77
2009;Madagascar;Africa;Femmine;11
2009;Madagascar;Africa;Maschi;1
2009;Malaysia;Asia;Femmine;17
2009;Malaysia;Asia;Maschi;13
2009;Mali;Africa;Femmine;14
2009;Mali;Africa;Maschi;29
2009;Malta;Europa;Femmine;7
2009;Malta;Europa;Maschi;18
2009;Morocco;Africa;Femmine;2947
2009;Morocco;Africa;Maschi;4193
2009;Mauritania;Africa;Femmine;2
2009;Mauritania;Africa;Maschi;11
2009;Mauritius;Africa;Femmine;689
2009;Mauritius;Africa;Maschi;610
2009;Mexico;Centro America;Femmine;125
2009;Mexico;Centro America;Maschi;69
2009;Moldova;Europa;Femmine;1413
2009;Moldova;Europa;Maschi;504
2009;Monaco;Europa;Femmine;1
2009;Monaco;Europa;Maschi;1
2009;Mongolia;Asia;Femmine;3
2009;Mongolia;Asia;Maschi;5
2009;Montenegro;Europa;Femmine;2
2009;Montenegro;Europa;Maschi;6
2009;Mozambique;Africa;Femmine;4
2009;Mozambique;Africa;Maschi;4
2009;Myanmar (ex Birmania);Asia;Femmine;7
2009;Myanmar (ex Birmania);Asia;Maschi;1
2009;Nepal;Asia;Femmine;25
2009;Nepal;Asia;Maschi;29
2009;Nicaragua;Centro America;Femmine;19
2009;Nicaragua;Centro America;Maschi;2
2009;Niger;Africa;Femmine;4
2009;Niger;Africa;Maschi;8
2009;Nigeria;Africa;Femmine;252
2009;Nigeria;Africa;Maschi;152
2009;Norway;Europa;Femmine;42
2009;Norway;Europa;Maschi;27
2009;New Zealand;Oceania;Femmine;12
2009;New Zealand;Oceania;Maschi;14
2009;Netherlands;Europa;Femmine;240
2009;Netherlands;Europa;Maschi;197
2009;Pakistan;Asia;Femmine;258
2009;Pakistan;Asia;Maschi;692
2009;Panama;Centro America;Femmine;12
2009;Panama;Centro America;Maschi;10
2009;Paraguay;Sud America;Femmine;31
2009;Paraguay;Sud America;Maschi;8
2009;Peru;Sud America;Femmine;9430
2009;Peru;Sud America;Maschi;6156
2009;Poland;Europa;Femmine;804
2009;Poland;Europa;Maschi;192
2009;Portugal;Europa;Femmine;245
2009;Portugal;Europa;Maschi;175
2009;United Kingdom;Europa;Femmine;987
2009;United Kingdom;Europa;Maschi;946
2009;Romania;Europa;Femmine;6099
2009;Romania;Europa;Maschi;5145
2009;Rwanda;Africa;Femmine;13
2009;Rwanda;Africa;Maschi;11
2009;Russia;Europa;Femmine;891
2009;Russia;Europa;Maschi;181
2009;San Marino;Europa;Femmine;22
2009;San Marino;Europa;Maschi;22
2009;Senegal;Africa;Femmine;176
2009;Senegal;Africa;Maschi;1609
2009;Serbia;Europa;Femmine;577
2009;Serbia;Europa;Maschi;535
2009;Seychelles;Africa;Femmine;39
2009;Seychelles;Africa;Maschi;17
2009;Sierra Leone;Africa;Femmine;13
2009;Sierra Leone;Africa;Maschi;30
2009;Singapore;Asia;Femmine;9
2009;Singapore;Asia;Maschi;15
2009;Syria;Asia;Femmine;78
2009;Syria;Asia;Maschi;216
2009;Slovakia;Europa;Femmine;134
2009;Slovakia;Europa;Maschi;20
2009;Slovenia;Europa;Femmine;28
2009;Slovenia;Europa;Maschi;23
2009;Somalia;Africa;Femmine;258
2009;Somalia;Africa;Maschi;198
2009;Spain;Europa;Femmine;1186
2009;Spain;Europa;Maschi;492
2009;Sri Lanka;Asia;Femmine;5290
2009;Sri Lanka;Asia;Maschi;7058
2009;United States of America;Nord America;Femmine;601
2009;United States of America;Nord America;Maschi;464
2009;South Africa;Africa;Femmine;13
2009;South Africa;Africa;Maschi;24
2009;Sudan;Africa;Femmine;22
2009;Sudan;Africa;Maschi;90
2009;Sweden;Europa;Femmine;197
2009;Sweden;Europa;Maschi;110
2009;Switzerland;Europa;Femmine;385
2009;Switzerland;Europa;Maschi;456
2009;Tajikistan;Asia;Femmine;1
2009;Tajikistan;Asia;Maschi;6
2009;Taiwan (ex Formosa);Asia;Femmine;42
2009;Taiwan (ex Formosa);Asia;Maschi;22
2009;Tanzania;Africa;Femmine;7
2009;Tanzania;Africa;Maschi;9
2009;State of Palestine;Asia;Femmine;2
2009;State of Palestine;Asia;Maschi;30
2009;Thailandia;Asia;Femmine;126
2009;Thailandia;Asia;Maschi;21
2009;Togo;Centro America;Femmine;42
2009;Togo;Centro America;Maschi;77
2009;Trinidad and Tobago;Centro America;Femmine;4
2009;Trinidad and Tobago;Centro America;Maschi;2
2009;Tunisia;Africa;Femmine;432
2009;Tunisia;Africa;Maschi;1100
2009;Turkey;Asia;Femmine;444
2009;Turkey;Asia;Maschi;617
2009;Turkmenistan;Asia;Femmine;2
2009;Turkmenistan;Asia;Maschi;2
2009;Ukraine;Europa;Femmine;3907
2009;Ukraine;Europa;Maschi;881
2009;Uganda;Africa;Femmine;8
2009;Uganda;Africa;Maschi;6
2009;Hungary;Europa;Femmine;148
2009;Hungary;Europa;Maschi;38
2009;Uruguay;Sud America;Femmine;122
2009;Uruguay;Sud America;Maschi;56
2009;Uzbekistan;Asia;Femmine;15
2009;Uzbekistan;Asia;Maschi;4
2009;Venezuela;Sud America;Femmine;165
2009;Venezuela;Sud America;Maschi;118
2009;Vietnam;Asia;Femmine;6
2009;Vietnam;Asia;Maschi;17
2009;Yemen;Asia;Femmine;1
2009;Yemen;Asia;Maschi;3
2009;Zambia;Africa;Femmine;4
2009;Zambia;Africa;Maschi;1
2009;Zimbabwe (ex Rhodesia);Africa;Femmine;2
2009;Zimbabwe (ex Rhodesia);Africa;Maschi;3
2010;Afghanistan;Asia;Femmine;2
2010;Afghanistan;Asia;Maschi;102
2010;Albania;Europa;Femmine;2429
2010;Albania;Europa;Maschi;2854
2010;Algeria;Africa;Femmine;213
2010;Algeria;Africa;Maschi;454
2010;Angola;Africa;Femmine;17
2010;Angola;Africa;Maschi;27
2010;Apolide;None;Femmine;2
2010;Apolide;None;Maschi;12
2010;Saudi Arabia;Asia;Maschi;3
2010;Argentina;Sud America;Femmine;314
2010;Argentina;Sud America;Maschi;268
2010;Armenia;Asia;Femmine;18
2010;Armenia;Asia;Maschi;18
2010;Australia;Oceania;Femmine;80
2010;Australia;Oceania;Maschi;46
2010;Austria;Europa;Femmine;227
2010;Austria;Europa;Maschi;138
2010;Azerbaijan;Europa;Femmine;13
2010;Azerbaijan;Europa;Maschi;13
2010;Bahamas;Centro America;Femmine;1
2010;Bangladesh;Asia;Femmine;943
2010;Bangladesh;Asia;Maschi;2920
2010;Barbados;Centro America;Femmine;1
2010;Barbados;Centro America;Maschi;1
2010;Belgium;Europa;Femmine;179
2010;Belgium;Europa;Maschi;127
2010;Benin (ex Dahomey);Africa;Femmine;8
2010;Benin (ex Dahomey);Africa;Maschi;8
2010;Belarus;Europa;Femmine;111
2010;Belarus;Europa;Maschi;19
2010;Bolivia;Sud America;Femmine;772
2010;Bolivia;Sud America;Maschi;434
2010;Bosnia and Herzegovina;Europa;Femmine;118
2010;Bosnia and Herzegovina;Europa;Maschi;123
2010;Brazil;Sud America;Femmine;2007
2010;Brazil;Sud America;Maschi;1157
2010;Bulgaria;Europa;Femmine;838
2010;Bulgaria;Europa;Maschi;652
2010;Burkina Faso (ex Alto Volta);Africa;Femmine;17
2010;Burkina Faso (ex Alto Volta);Africa;Maschi;30
2010;Burundi;Africa;Femmine;6
2010;Burundi;Africa;Maschi;5
2010;Cameroon;Africa;Femmine;133
2010;Cameroon;Africa;Maschi;183
2010;Canada;Nord America;Femmine;103
2010;Canada;Nord America;Maschi;70
2010;Cape Verde;Africa;Femmine;148
2010;Cape Verde;Africa;Maschi;46
2010;Czech Republic;Europa;Femmine;156
2010;Czech Republic;Europa;Maschi;23
2010;Central African Republic.;Africa;Femmine;2
2010;Central African Republic.;Africa;Maschi;1
2010;Chad;Africa;Femmine;2
2010;Chad;Africa;Maschi;8
2010;Chile;Sud America;Femmine;186
2010;Chile;Sud America;Maschi;123
2010;China;Asia;Femmine;9173
2010;China;Asia;Maschi;9773
2010;Cyprus;Europa;Femmine;10
2010;Cyprus;Europa;Maschi;5
2010;Colombia;Sud America;Femmine;635
2010;Colombia;Sud America;Maschi;389
2010;Congo;Africa;Femmine;50
2010;Congo;Africa;Maschi;66
2010;Congo Rep. Dem (ex Zaire);Africa;Femmine;53
2010;Congo Rep. Dem (ex Zaire);Africa;Maschi;48
2010;North Korea;Asia;Femmine;4
2010;South Korea;Asia;Femmine;347
2010;South Korea;Asia;Maschi;236
2010;Ivory Coast;Africa;Femmine;120
2010;Ivory Coast;Africa;Maschi;157
2010;Costa Rica;Centro America;Femmine;11
2010;Costa Rica;Centro America;Maschi;1
2010;Croatia;Europa;Femmine;264
2010;Croatia;Europa;Maschi;139
2010;Cuba;Centro America;Femmine;400
2010;Cuba;Centro America;Maschi;213
2010;Denmark;Europa;Femmine;91
2010;Denmark;Europa;Maschi;58
2010;Dominica;Centro America;Femmine;7
2010;Dominicana, Rep.;Centro America;Femmine;689
2010;Dominicana, Rep.;Centro America;Maschi;358
2010;Ecuador;Sud America;Femmine;7869
2010;Ecuador;Sud America;Maschi;5673
2010;Egypt;Africa;Femmine;7296
2010;Egypt;Africa;Maschi;21347
2010;El Salvador;Centro America;Femmine;2004
2010;El Salvador;Centro America;Maschi;1129
2010;Eritrea;Africa;Femmine;1507
2010;Eritrea;Africa;Maschi;1078
2010;Estonia;Europa;Femmine;43
2010;Estonia;Europa;Maschi;2
2010;Ethiopia;Africa;Femmine;461
2010;Ethiopia;Africa;Maschi;286
2010;Philippines;Asia;Femmine;18982
2010;Philippines;Asia;Maschi;14763
2010;Finland;Europa;Femmine;97
2010;Finland;Europa;Maschi;27
2010;France;Europa;Femmine;2151
2010;France;Europa;Maschi;1717
2010;Gabon;Africa;Femmine;3
2010;Gabon;Africa;Maschi;1
2010;Gambia;Africa;Femmine;14
2010;Gambia;Africa;Maschi;118
2010;Georgia;Europa;Femmine;105
2010;Georgia;Europa;Maschi;38
2010;Germany;Europa;Femmine;1193
2010;Germany;Europa;Maschi;864
2010;Ghana;Africa;Femmine;54
2010;Ghana;Africa;Maschi;78
2010;Jamaica;Centro America;Femmine;6
2010;Jamaica;Centro America;Maschi;9
2010;Japan;Asia;Femmine;1172
2010;Japan;Asia;Maschi;963
2010;Jordan;Asia;Femmine;58
2010;Jordan;Asia;Maschi;117
2010;Greece;Europa;Femmine;244
2010;Greece;Europa;Maschi;241
2010;Guatemala;Centro America;Femmine;23
2010;Guatemala;Centro America;Maschi;16
2010;Guinea;Africa;Femmine;28
2010;Guinea;Africa;Maschi;76
2010;Guinea Bissau;Africa;Femmine;2
2010;Guinea Bissau;Africa;Maschi;11
2010;Haiti;Centro America;Femmine;5
2010;Haiti;Centro America;Maschi;2
2010;Honduras;Centro America;Femmine;29
2010;Honduras;Centro America;Maschi;9
2010;India;Asia;Femmine;357
2010;India;Asia;Maschi;522
2010;Indonesia;Asia;Femmine;61
2010;Indonesia;Asia;Maschi;45
2010;Iran;Asia;Femmine;286
2010;Iran;Asia;Maschi;330
2010;Iraq;Asia;Femmine;20
2010;Iraq;Asia;Maschi;63
2010;Ireland;Europa;Femmine;122
2010;Ireland;Europa;Maschi;102
2010;Iceland;Europa;Femmine;21
2010;Iceland;Europa;Maschi;12
2010;Israel;Europa;Femmine;221
2010;Israel;Europa;Maschi;242
2010;Kazakistan;Asia;Femmine;58
2010;Kazakistan;Asia;Maschi;14
2010;Kenya;Africa;Femmine;71
2010;Kenya;Africa;Maschi;50
2010;Kyrgyzstan;Asia;Femmine;10
2010;Kyrgyzstan;Asia;Maschi;1
2010;Kosovo;Europa;Femmine;6
2010;Kosovo;Europa;Maschi;18
2010;Kuwait;Asia;Femmine;1
2010;Kuwait;Asia;Maschi;3
2010;Laos;Asia;Femmine;1
2010;Latvia;Europa;Femmine;97
2010;Latvia;Europa;Maschi;6
2010;Lebanon;Asia;Femmine;55
2010;Lebanon;Asia;Maschi;151
2010;Liberia;Africa;Femmine;9
2010;Liberia;Africa;Maschi;17
2010;Libya;Africa;Femmine;24
2010;Libya;Africa;Maschi;56
2010;Lithuania;Europa;Femmine;104
2010;Lithuania;Europa;Maschi;16
2010;Luxembourg;Europa;Femmine;8
2010;Luxembourg;Europa;Maschi;4
2010;Macedonia, ex Rep. Jugoslava;Europa;Femmine;80
2010;Macedonia, ex Rep. Jugoslava;Europa;Maschi;84
2010;Madagascar;Africa;Femmine;10
2010;Madagascar;Africa;Maschi;2
2010;Malaysia;Asia;Femmine;18
2010;Malaysia;Asia;Maschi;13
2010;Maldive;Asia;Femmine;1
2010;Mali;Africa;Femmine;13
2010;Mali;Africa;Maschi;27
2010;Malta;Europa;Femmine;8
2010;Malta;Europa;Maschi;19
2010;Morocco;Africa;Femmine;3199
2010;Morocco;Africa;Maschi;4419
2010;Mauritania;Africa;Femmine;2
2010;Mauritania;Africa;Maschi;21
2010;Mauritius;Africa;Femmine;694
2010;Mauritius;Africa;Maschi;625
2010;Mexico;Centro America;Femmine;136
2010;Mexico;Centro America;Maschi;76
2010;Moldova;Europa;Femmine;1766
2010;Moldova;Europa;Maschi;628
2010;Monaco;Europa;Femmine;1
2010;Monaco;Europa;Maschi;1
2010;Mongolia;Asia;Femmine;4
2010;Mongolia;Asia;Maschi;4
2010;Montenegro;Europa;Femmine;5
2010;Montenegro;Europa;Maschi;9
2010;Mozambique;Africa;Femmine;4
2010;Mozambique;Africa;Maschi;3
2010;Myanmar (ex Birmania);Asia;Femmine;9
2010;Myanmar (ex Birmania);Asia;Maschi;1
2010;Nepal;Asia;Femmine;28
2010;Nepal;Asia;Maschi;33
2010;Nicaragua;Centro America;Femmine;22
2010;Nicaragua;Centro America;Maschi;3
2010;Niger;Africa;Femmine;4
2010;Niger;Africa;Maschi;8
2010;Nigeria;Africa;Femmine;275
2010;Nigeria;Africa;Maschi;179
2010;Norway;Europa;Femmine;47
2010;Norway;Europa;Maschi;30
2010;New Zealand;Oceania;Femmine;10
2010;New Zealand;Oceania;Maschi;15
2010;Netherlands;Europa;Femmine;246
2010;Netherlands;Europa;Maschi;200
2010;Pakistan;Asia;Femmine;285
2010;Pakistan;Asia;Maschi;752
2010;Panama;Centro America;Femmine;14
2010;Panama;Centro America;Maschi;11
2010;Paraguay;Sud America;Femmine;36
2010;Paraguay;Sud America;Maschi;10
2010;Peru;Sud America;Femmine;10745
2010;Peru;Sud America;Maschi;6927
2010;Poland;Europa;Femmine;854
2010;Poland;Europa;Maschi;208
2010;Portugal;Europa;Femmine;247
2010;Portugal;Europa;Maschi;175
2010;United Kingdom;Europa;Femmine;997
2010;United Kingdom;Europa;Maschi;963
2010;Romania;Europa;Femmine;6650
2010;Romania;Europa;Maschi;5504
2010;Rwanda;Africa;Femmine;12
2010;Rwanda;Africa;Maschi;10
2010;Russia;Europa;Femmine;983
2010;Russia;Europa;Maschi;183
2010;Saint Kitts e Nevis;Centro America;Maschi;1
2010;San Marino;Europa;Femmine;21
2010;San Marino;Europa;Maschi;24
2010;Senegal;Africa;Femmine;207
2010;Senegal;Africa;Maschi;1697
2010;Serbia;Europa;Femmine;572
2010;Serbia;Europa;Maschi;530
2010;Seychelles;Africa;Femmine;38
2010;Seychelles;Africa;Maschi;18
2010;Sierra Leone;Africa;Femmine;17
2010;Sierra Leone;Africa;Maschi;31
2010;Singapore;Asia;Femmine;9
2010;Singapore;Asia;Maschi;15
2010;Syria;Asia;Femmine;94
2010;Syria;Asia;Maschi;225
2010;Slovakia;Europa;Femmine;138
2010;Slovakia;Europa;Maschi;21
2010;Slovenia;Europa;Femmine;32
2010;Slovenia;Europa;Maschi;27
2010;Somalia;Africa;Femmine;262
2010;Somalia;Africa;Maschi;280
2010;Spain;Europa;Femmine;1250
2010;Spain;Europa;Maschi;538
2010;Sri Lanka;Asia;Femmine;5731
2010;Sri Lanka;Asia;Maschi;7609
2010;United States of America;Nord America;Femmine;616
2010;United States of America;Nord America;Maschi;489
2010;South Africa;Africa;Femmine;15
2010;South Africa;Africa;Maschi;25
2010;Sudan;Africa;Femmine;20
2010;Sudan;Africa;Maschi;102
2010;Sweden;Europa;Femmine;205
2010;Sweden;Europa;Maschi;117
2010;Switzerland;Europa;Femmine;380
2010;Switzerland;Europa;Maschi;448
2010;Tajikistan;Asia;Femmine;1
2010;Tajikistan;Asia;Maschi;6
2010;Taiwan (ex Formosa);Asia;Femmine;44
2010;Taiwan (ex Formosa);Asia;Maschi;23
2010;Tanzania;Africa;Femmine;7
2010;Tanzania;Africa;Maschi;9
2010;State of Palestine;Asia;Femmine;3
2010;State of Palestine;Asia;Maschi;38
2010;Thailandia;Asia;Femmine;148
2010;Thailandia;Asia;Maschi;19
2010;Togo;Centro America;Femmine;45
2010;Togo;Centro America;Maschi;84
2010;Trinidad and Tobago;Centro America;Femmine;6
2010;Trinidad and Tobago;Centro America;Maschi;1
2010;Tunisia;Africa;Femmine;461
2010;Tunisia;Africa;Maschi;1131
2010;Turkey;Asia;Femmine;472
2010;Turkey;Asia;Maschi;646
2010;Turkmenistan;Asia;Femmine;3
2010;Turkmenistan;Asia;Maschi;2
2010;Ukraine;Europa;Femmine;4675
2010;Ukraine;Europa;Maschi;1053
2010;Uganda;Africa;Femmine;8
2010;Uganda;Africa;Maschi;6
2010;Hungary;Europa;Femmine;155
2010;Hungary;Europa;Maschi;37
2010;Uruguay;Sud America;Femmine;123
2010;Uruguay;Sud America;Maschi;57
2010;Uzbekistan;Asia;Femmine;21
2010;Uzbekistan;Asia;Maschi;4
2010;Venezuela;Sud America;Femmine;179
2010;Venezuela;Sud America;Maschi;124
2010;Vietnam;Asia;Femmine;7
2010;Vietnam;Asia;Maschi;17
2010;Yemen;Asia;Femmine;1
2010;Yemen;Asia;Maschi;3
2010;Zambia;Africa;Femmine;3
2010;Zambia;Africa;Maschi;1
2010;Zimbabwe (ex Rhodesia);Africa;Femmine;1
2010;Zimbabwe (ex Rhodesia);Africa;Maschi;5
2011;Afghanistan;Asia;Femmine;2
2011;Afghanistan;Asia;Maschi;99
2011;Albania;Europa;Femmine;2531
2011;Albania;Europa;Maschi;2910
2011;Algeria;Africa;Femmine;210
2011;Algeria;Africa;Maschi;457
2011;Angola;Africa;Femmine;18
2011;Angola;Africa;Maschi;27
2011;Apolide;None;Femmine;2
2011;Apolide;None;Maschi;13
2011;Saudi Arabia;Asia;Maschi;2
2011;Argentina;Sud America;Femmine;329
2011;Argentina;Sud America;Maschi;289
2011;Armenia;Asia;Femmine;22
2011;Armenia;Asia;Maschi;20
2011;Australia;Oceania;Femmine;87
2011;Australia;Oceania;Maschi;58
2011;Austria;Europa;Femmine;225
2011;Austria;Europa;Maschi;136
2011;Azerbaijan;Europa;Femmine;14
2011;Azerbaijan;Europa;Maschi;10
2011;Bahamas;Centro America;Femmine;1
2011;Bangladesh;Asia;Femmine;1101
2011;Bangladesh;Asia;Maschi;3637
2011;Barbados;Centro America;Femmine;1
2011;Belgium;Europa;Femmine;181
2011;Belgium;Europa;Maschi;129
2011;Benin (ex Dahomey);Africa;Femmine;8
2011;Benin (ex Dahomey);Africa;Maschi;11
2011;Belarus;Europa;Femmine;147
2011;Belarus;Europa;Maschi;22
2011;Bolivia;Sud America;Femmine;1099
2011;Bolivia;Sud America;Maschi;596
2011;Bosnia and Herzegovina;Europa;Femmine;112
2011;Bosnia and Herzegovina;Europa;Maschi;116
2011;Brazil;Sud America;Femmine;2242
2011;Brazil;Sud America;Maschi;1256
2011;Bulgaria;Europa;Femmine;895
2011;Bulgaria;Europa;Maschi;675
2011;Burkina Faso (ex Alto Volta);Africa;Femmine;17
2011;Burkina Faso (ex Alto Volta);Africa;Maschi;26
2011;Burundi;Africa;Femmine;6
2011;Burundi;Africa;Maschi;5
2011;Cambodia;Asia;Femmine;1
2011;Cameroon;Africa;Femmine;138
2011;Cameroon;Africa;Maschi;180
2011;Canada;Nord America;Femmine;100
2011;Canada;Nord America;Maschi;78
2011;Cape Verde;Africa;Femmine;142
2011;Cape Verde;Africa;Maschi;48
2011;Czech Republic;Europa;Femmine;167
2011;Czech Republic;Europa;Maschi;27
2011;Central African Republic.;Africa;Femmine;2
2011;Central African Republic.;Africa;Maschi;3
2011;Chad;Africa;Femmine;2
2011;Chad;Africa;Maschi;7
2011;Chile;Sud America;Femmine;205
2011;Chile;Sud America;Maschi;127
2011;China;Asia;Femmine;10145
2011;China;Asia;Maschi;10707
2011;Cyprus;Europa;Femmine;11
2011;Cyprus;Europa;Maschi;6
2011;Colombia;Sud America;Femmine;663
2011;Colombia;Sud America;Maschi;422
2011;Congo;Africa;Femmine;51
2011;Congo;Africa;Maschi;64
2011;Congo Rep. Dem (ex Zaire);Africa;Femmine;54
2011;Congo Rep. Dem (ex Zaire);Africa;Maschi;47
2011;North Korea;Asia;Femmine;4
2011;South Korea;Asia;Femmine;377
2011;South Korea;Asia;Maschi;260
2011;Ivory Coast;Africa;Femmine;118
2011;Ivory Coast;Africa;Maschi;150
2011;Costa Rica;Centro America;Femmine;11
2011;Costa Rica;Centro America;Maschi;2
2011;Croatia;Europa;Femmine;265
2011;Croatia;Europa;Maschi;139
2011;Cuba;Centro America;Femmine;427
2011;Cuba;Centro America;Maschi;231
2011;Denmark;Europa;Femmine;95
2011;Denmark;Europa;Maschi;59
2011;Dominica;Centro America;Femmine;7
2011;Dominicana, Rep.;Centro America;Femmine;708
2011;Dominicana, Rep.;Centro America;Maschi;399
2011;Ecuador;Sud America;Femmine;8216
2011;Ecuador;Sud America;Maschi;6016
2011;Egypt;Africa;Femmine;7885
2011;Egypt;Africa;Maschi;24114
2011;El Salvador;Centro America;Femmine;2401
2011;El Salvador;Centro America;Maschi;1319
2011;Eritrea;Africa;Femmine;1472
2011;Eritrea;Africa;Maschi;1026
2011;Estonia;Europa;Femmine;45
2011;Estonia;Europa;Maschi;2
2011;Ethiopia;Africa;Femmine;460
2011;Ethiopia;Africa;Maschi;267
2011;Philippines;Asia;Femmine;20853
2011;Philippines;Asia;Maschi;16149
2011;Finland;Europa;Femmine;99
2011;Finland;Europa;Maschi;27
2011;France;Europa;Femmine;2246
2011;France;Europa;Maschi;1785
2011;Gabon;Africa;Femmine;3
2011;Gabon;Africa;Maschi;1
2011;Gambia;Africa;Femmine;15
2011;Gambia;Africa;Maschi;117
2011;Georgia;Europa;Femmine;151
2011;Georgia;Europa;Maschi;36
2011;Germany;Europa;Femmine;1225
2011;Germany;Europa;Maschi;884
2011;Ghana;Africa;Femmine;53
2011;Ghana;Africa;Maschi;79
2011;Jamaica;Centro America;Femmine;5
2011;Jamaica;Centro America;Maschi;10
2011;Japan;Asia;Femmine;1214
2011;Japan;Asia;Maschi;992
